api_uri,district,domain,facebook_account,facebook_id,first_name,id,last_name,middle_name,missed_votes_pct,party,rss_url,seniority,state,thomas_id,twitter_account,url,votes_with_party_pct
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000472.json,23,,,,John,M000472,McHugh,M.,3.13,R,,14,NY,773,,,90.90
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000485.json,7,mcintyre.house.gov,mikemcintyre,340903514856,Mike,M000485,McIntyre,,1.81,D,http://mcintyre.house.gov/index.php?format=feed&amp;type=rss,10,NC,1505,repmikemcintyre,http://www.house.gov/mcintyre,83.89
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000508.json,25,mckeon.house.gov,BuckMcKeon,8138529578,Howard,M000508,McKeon,P.,2.31,R,http://mckeon.house.gov/news/rss.aspx,14,CA,778,BuckMcKeon,http://mckeon.house.gov/,96.21
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000523.json,4,,,,Cynthia,M000523,McKinney,,10.46,D,,2,GA,780,,,87.12
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000590.json,21,,,,Michael,M000590,McNulty,R.,2.88,D,,18,NY,785,,,93.21
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000627.json,5,,,,Martin,M000627,Meehan,T.,6.75,D,,14,MA,788,,,94.52
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000639.json,13,menendez.senate.gov,senatormenendez,349744811357,Robert,M000639,Menendez,,5.81,D,http://www.menendez.senate.gov/rss/feeds/,14,NJ,791,SenatorMenendez,http://menendez.senate.gov,92.56
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000689.json,7,mica.house.gov,JohnMica,,John,M000689,Mica,L.,1.40,R,http://mica.house.gov/common/rss/index.cfm?rss=25,14,FL,800,,http://www.house.gov/mica,95.41
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000714.json,37,,,,Juanita,M000714,Millender-McDonald,,14.42,D,,12,CA,805,,,95.48
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000725.json,7,georgemiller.house.gov,repgeorgemiller,75298637905,George,M000725,Miller,,3.13,D,http://georgemiller.house.gov/rss.xml,32,CA,808,askgeorge,http://www.house.gov/georgemiller,91.50
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000844.json,1,,,,Alan,M000844,Mollohan,B.,3.87,D,,24,WV,824,,,85.35
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000933.json,8,moran.house.gov,RepJimMoran,100123453059,James,M000933,Moran,P.,5.44,D,http://moran.house.gov/rss.xml,16,VA,832,Jim_Moran,http://moran.house.gov/,90.85
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000934.json,1,www.moran.senate.gov/public/,jerrymoran,171578807105,Jerry,M000934,Moran,,1.98,R,,10,KS,1507,JerryMoran,http://www.moran.senate.gov,89.75
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001120.json,12,,,,John,M001120,Murtha,P.,8.40,D,,34,PA,844,,,83.63
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001134.json,9,,,,Sue,M001134,Myrick,,4.04,R,,12,NC,849,SueMyrick,,90.47
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001137.json,6,meeks.house.gov,gregory.meeks,1557025818,Gregory,M001137,Meeks,W.,7.00,D,http://meeks.house.gov/rss.xml,10,NY,1506,GregoryMeeks,http://www.house.gov/meeks,90.88
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001138.json,16,,,,Donald,M001138,Manzullo,,6.84,R,,14,IL,733,donmanzullo,,92.22
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001139.json,42,garymiller.house.gov,RepGaryMiller,105352226181045,Gary,M001139,Miller,G.,6.10,R,http://garymiller.house.gov/news/rss.aspx,8,CA,1584,repgarymiller,http://garymiller.house.gov/,93.77
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001140.json,3,,,,Dennis,M001140,Moore,,2.72,D,,8,KS,1561,,,90.26
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001142.json,2,matheson.house.gov,RepJimMatheson,131888123517015,Jim,M001142,Matheson,,0.82,D,http://matheson.house.gov/rss/news-releases.xml,6,UT,1671,RepJimMatheson,http://matheson.house.gov/,78.57
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001143.json,4,mccollum.house.gov,repbettymccollum,153386471383393,Betty,M001143,McCollum,,2.14,D,http://mccollum.house.gov/rss.xml,6,MN,1653,BettyMcCollum04,http://www.house.gov/mccollum,93.69
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001144.json,1,jeffmiller.house.gov,RepJeffMiller,66367876671,Jeff,M001144,Miller,,4.37,R,http://jeffmiller.house.gov/news/rss.aspx,6,FL,1685,,http://jeffmiller.house.gov/,89.66
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001146.json,3,,,,Jim,M001146,Marshall,,3.87,D,,4,GA,1718,,,79.09
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001147.json,11,,,,Thaddeus,M001147,McCotter,,0.82,R,,4,MI,1732,ThadMcCotter,,90.12
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001148.json,17,,,,Kendrick,M001148,Meek,B.,3.62,D,,4,FL,1715,kendrickbmeek,,93.16
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001149.json,2,michaud.house.gov,RepMikeMichaud,131279995382,Michael,M001149,Michaud,H.,0.66,D,http://michaud.house.gov/rss.xml,4,ME,1730,RepMikeMichaud,http://michaud.house.gov/,92.54
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001150.json,10,candicemiller.house.gov,CongresswomanCandiceMiller,210401648605,Candice,M001150,Miller,S.,4.20,R,http://candicemiller.house.gov/rss.xml,4,MI,1731,CandiceMiller,http://candicemiller.house.gov/,92.52
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001151.json,18,murphy.house.gov,reptimmurphy,105769762798552,Tim,M001151,Murphy,,2.97,R,http://murphy.house.gov/common/rss/?rss=44,4,PA,1744,RepTimMurphy,http://murphy.house.gov/,93.29
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001152.json,4,,,,Marilyn,M001152,Musgrave,N.,3.62,R,,4,CO,1711,,,91.71
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001154.json,13,,,,Brad,M001154,Miller,,0.41,D,,4,NC,1735,RepBradMiller,,92.80
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001155.json,14,,,,Connie,M001155,Mack,,1.24,R,,2,FL,1776,RepConnieMack,,91.66
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001156.json,10,mchenry.house.gov,CongressmanMcHenry,8045519803,Patrick,M001156,McHenry,T.,1.89,R,http://mchenry.house.gov/News/Rss.aspx,2,NC,1792,PatrickMcHenry,http://mchenry.house.gov/,90.60
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001157.json,10,mccaul.house.gov,michaeltmccaul,6355254859,Michael,M001157,McCaul,,1.89,R,http://mccaul.house.gov/rss/press-releases.xml,2,TX,1804,McCaulPressShop,http://mccaul.house.gov/,94.63
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001158.json,24,marchant.house.gov,RepKennyMarchant,6349487899,Kenny,M001158,Marchant,,3.21,R,http://marchant.house.gov/news/rss.aspx,2,TX,1806,RepKenMarchant,http://marchant.house.gov/,93.87
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001159.json,5,mcmorris.house.gov,mcmorrisrodgers,321618789771,Cathy,M001159,McMorris Rodgers,,2.55,R,http://mcmorris.house.gov/common/rss/?rss=96,2,WA,1809,cathymcmorris,http://mcmorris.house.gov/,94.76
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001160.json,4,gwenmoore.house.gov,GwenSMoore,58864029545,Gwen,M001160,Moore,,3.05,D,http://gwenmoore.house.gov/common/rss/index.cfm?rss=49,2,WI,1811,RepGwenMoore,http://www.house.gov/gwenmoore,92.61
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001161.json,3,,,,Charlie,M001161,Melancon,,3.54,D,,2,LA,1786,,,80.27
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001163.json,5,matsui.house.gov,doris.matsui,,Doris,M001163,Matsui,,1.30,D,http://matsui.house.gov/index.php?format=feed&amp;type=rss,2,CA,1814,DorisMatsui,http://matsui.house.gov/,95.42
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000002.json,8,nadler.house.gov,CongressmanNadler,78291598977,Jerrold,N000002,Nadler,,3.38,D,http://nadler.house.gov/rss.xml,16,NY,850,RepJerryNadler,http://www.house.gov/nadler,92.67
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000015.json,2,neal.house.gov,325642654132598,325642654132598,Richard,N000015,Neal,E.,5.44,D,http://neal.house.gov/index.php?format=feed&amp;type=rss,18,MA,854,RepRichardNeal,http://neal.house.gov/,94.43
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000081.json,18,,,,Robert,N000081,Ney,William,8.68,R,,12,OH,862,,,92.25
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000143.json,3,,,,Anne,N000143,Northup,Meagher,5.35,R,,10,KY,1508,,,96.17
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000147.json,79,www.norton.house.gov,CongresswomanNorton,61731840657,Eleanor,N000147,Norton,Holmes,0.00,D,http://www.norton.house.gov/index.php?format=feed&amp;type=rss,16,DC,868,EleanorNorton,http://www.house.gov/norton,0.00
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000159.json,9,,,,Charles,N000159,Norwood,W.,8.26,R,,12,GA,869,,,90.90
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000172.json,1,,,,James,N000172,Nussle,Allen,13.18,R,,16,IA,871,,,94.78
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000179.json,38,napolitano.house.gov,RepGraceNapolitano,163108420409412,Grace,N000179,Napolitano,F.,5.35,D,http://napolitano.house.gov/rss.xml,8,CA,1602,gracenapolitano,http://napolitano.house.gov/,95.13
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000181.json,21,nunes.house.gov,,,Devin,N000181,Nunes,,2.55,R,http://nunes.house.gov/news/rss.aspx,4,CA,1710,Rep_DevinNunes,http://nunes.house.gov/,96.28
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/N000182.json,19,randy.house.gov,rep.randy.neugebauer,64137294987,Randy,N000182,Neugebauer,,1.24,R,http://randy.house.gov/rss.xml,4,TX,1758,RandyNeugebauer,http://randy.house.gov/,91.91
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/O000006.json,8,,,,James,O000006,Oberstar,L.,5.52,D,,32,MN,876,JimOberstar,,89.10
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/O000007.json,7,,,,David,O000007,Obey,R.,3.13,D,,38,WI,877,,,91.07
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/O000085.json,1,,,,John,O000085,Olver,W.,3.29,D,,16,MA,879,,,90.72
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/O000107.json,27,,,,Solomon,O000107,Ortiz,P.,6.43,D,,24,TX,880,,,86.62
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/O000159.json,11,,,,Major,O000159,Owens,R.,4.20,D,,24,NY,883,,,92.43
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/O000163.json,4,,,,Michael,O000163,Oxley,G.,12.60,R,,26,OH,885,,,95.00
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/O000165.json,3,,,,Thomas,O000165,Osborne,William,4.63,R,,6,NE,1658,,,94.54
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/O000166.json,1,,,,C.L.,O000166,Otter,,2.72,R,,6,ID,1646,,,84.76
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000034.json,6,pallone.house.gov,repfrankpallone,6517277731,Frank,P000034,Pallone,,1.89,D,http://pallone.house.gov/rss.xml,20,NJ,887,FrankPallone,http://www.house.gov/pallone,93.79
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000096.json,8,pascrell.house.gov,pascrell,303312929155,Bill,P000096,Pascrell Jr.,,3.29,D,http://www.house.gov/apps/list/press/nj08_pascrell/RSS.xml,10,NJ,1510,BillPascrell,http://pascrell.house.gov/,93.27
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000099.json,4,www.pastor.house.gov,,,Ed,P000099,Pastor,,0.74,D,http://www.pastor.house.gov/index.php?format=feed&amp;type=rss,16,AZ,893,PastorForAZ,http://www.house.gov/pastor,90.21
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000149.json,10,payne.house.gov,,,Donald,P000149,Payne,M.,13.92,D,http://payne.house.gov/rss.xml,18,NJ,902,Payne10thNJ,http://payne.house.gov/,90.24
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000197.json,8,pelosi.house.gov,NancyPelosi,86574174383,Nancy,P000197,Pelosi,,4.37,D,http://pelosi.house.gov/atom.xml,20,CA,905,NancyPelosi,http://pelosi.house.gov/,95.44
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000258.json,7,collinpeterson.house.gov,,,Collin,P000258,Peterson,C.,2.06,D,http://collinpeterson.house.gov/rss.xml,16,MN,910,,http://collinpeterson.house.gov/,77.88
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000263.json,5,,,,John,P000263,Peterson,E.,9.06,R,,10,PA,1512,,,95.56
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000265.json,6,petri.house.gov,thomaspetri,,Tom,P000265,Petri,,0.66,R,http://petri.house.gov/rss.xml,28,WI,912,,http://petri.house.gov/,85.74
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000323.json,3,,,,Charles,P000323,Pickering,W.,5.27,R,,10,MS,1513,,,95.04
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000373.json,16,pitts.house.gov,94156528752,94156528752,Joe,P000373,Pitts,,1.32,R,http://pitts.house.gov/rss.xml,10,PA,1514,RepJoePitts,http://pitts.house.gov/,90.48
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000419.json,11,,,,Richard,P000419,Pombo,W.,4.86,R,,14,CA,921,,,94.72
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000422.json,1,,,,Earl,P000422,Pomeroy,,1.81,D,,14,ND,922,,,88.09
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000449.json,2,,robportman,45243961073,Rob,P000449,Portman,,9.33,R,http://www.portman.senate.gov/public/index.cfm/rss/feed,14,OH,924,robportman,http://www.portman.senate.gov,97.06
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000523.json,4,price.house.gov,,,David,P000523,Price,E.,1.24,D,http://price.house.gov/index.php?format=feed&amp;type=rss,18,NC,930,RepDavidEPrice,http://price.house.gov/,94.58
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000555.json,15,,,,Deborah,P000555,Pryce,D.,3.79,R,,14,OH,933,,,93.84
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000583.json,14,,,,Ron,P000583,Paul,,6.92,R,,18,TX,900,RepRonPaul,,60.27
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000585.json,19,,,,Todd,P000585,Platts,R.,2.80,R,,6,PA,1667,,,85.42
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000586.json,12,,,,Adam,P000586,Putnam,H.,0.74,R,,6,FL,1645,,,95.85
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000587.json,6,,,,Mike,P000587,Pence,,3.87,R,,6,IN,1649,RepMikePence,,89.20
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000588.json,2,pearce.house.gov,RepStevePearce,180280568662135,Steve,P000588,Pearce,,2.31,R,http://pearce.house.gov/rss.xml,4,NM,1738,RepStevePearce,http://pearce.house.gov/,94.27
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000589.json,3,,,,Jon,P000589,Porter,Christopher,0.08,R,,4,NV,1739,,,90.77
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000591.json,6,tomprice.house.gov,reptomprice,172032960420,Tom,P000591,Price,,1.40,R,http://tomprice.house.gov/rss.xml,2,GA,1778,RepTomPrice,http://tomprice.house.gov/,90.31
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000592.json,2,www.house.gov,106631626049851,106631626049851,Ted,P000592,Poe,,3.54,R,http://poe.house.gov/index.php?option=com_ninjarsssyndicator&amp;feed_id=1&amp;format=raw,2,TX,1802,JudgeTedPoe,http://poe.house.gov/,88.64
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000004.json,19,,,,George,R000004,Radanovich,P.,6.01,R,,12,CA,939,RepRadanovich,,93.60
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000011.json,3,www.rahall.house.gov,NickRahall,357958026910,Nick,R000011,Rahall II,J.,1.73,D,http://rahall.house.gov/rss.xml,30,WV,940,,http://www.rahall.house.gov/,88.01
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000033.json,3,,,,James,R000033,Ramstad,M.,1.65,R,,16,MN,942,,,81.74
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000053.json,15,rangel.house.gov,CBRangel,7390589055,Charles,R000053,Rangel,B.,5.27,D,http://rangel.house.gov/rss.xml,36,NY,944,cbrangel,http://rangel.house.gov/,94.09
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000141.json,16,,,,Ralph,R000141,Regula,,0.33,R,,34,OH,951,,,93.22
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000170.json,16,,,,Silvestre,R000170,Reyes,,10.71,D,,10,TX,1516,silvestrereyes,,89.11
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000395.json,5,halrogers.house.gov,CongressmanHalRogers,6722039085,Harold,R000395,Rogers,,1.07,R,http://halrogers.house.gov/news/rss.aspx,26,KY,977,RepHalRogers,http://halrogers.house.gov/,95.42
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000409.json,46,rohrabacher.house.gov,,,Dana,R000409,Rohrabacher,,1.57,R,http://rohrabacher.house.gov/rss.xml,18,CA,979,,http://www.house.gov/rohrabacher,86.78
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000435.json,18,ros-lehtinen.house.gov,iroslehtinen,286546974761109,Ileana,R000435,Ros-Lehtinen,,6.92,R,http://ros-lehtinen.house.gov/rss.xml,18,FL,985,RosLehtinen,http://ros-lehtinen.house.gov/,92.48
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000462.json,9,,,,Steven,R000462,Rothman,R.,6.51,D,,10,NJ,1520,,,93.30
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000486.json,34,roybal-allard.house.gov,RepRoybalAllard,139773069370563,Lucille,R000486,Roybal-Allard,,6.43,D,http://roybal-allard.house.gov/News/Rss.aspx,14,CA,997,RepRoybalAllard,http://www.house.gov/roybal-allard,94.28
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000487.json,40,www.royce.house.gov,EdRoyce,6460640558,Ed,R000487,Royce,,1.98,R,http://royce.house.gov/News/Rss.aspx,14,CA,998,RepEdRoyce,http://royce.house.gov/,89.41
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000515.json,1,rush.house.gov,congressmanbobbyrush,230753786936538,Bobby,R000515,Rush,L.,9.06,D,http://rush.house.gov/rss.xml,14,IL,1003,RepBobbyRush,http://rush.house.gov/,92.21
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000566.json,2,,,,Jim,R000566,Ryun,R.,0.82,R,,12,KS,1521,,,93.77
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000569.json,26,,,,Thomas,R000569,Reynolds,M.,5.02,R,,8,NY,1587,,,94.62
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000570.json,1,paulryan.house.gov,reppaulryan,7123827676,Paul,R000570,Ryan,D.,0.99,R,http://paulryan.house.gov/news/rss.aspx,8,WI,1560,reppaulryan,http://paulryan.house.gov/,88.94
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000571.json,1,,,,Denny,R000571,Rehberg,,0.66,R,,6,MT,1657,DennyRehberg,,95.11
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000572.json,8,mikerogers.house.gov,168209963203416,168209963203416,Mike,R000572,Rogers,,1.24,R,http://mikerogers.house.gov/news/rss.aspx,6,MI,1651,RepMikeRogers,http://mikerogers.house.gov/,92.91
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000573.json,4,,,,Mike,R000573,Ross,,3.46,D,,6,AR,1632,RepMikeRoss,,85.58
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000574.json,1,,,,Rick,R000574,Renzi,,0.82,R,,4,AZ,1706,,,92.11
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000575.json,3,mike-rogers.house.gov,171770326187035,,Mike,R000575,Rogers,D.,2.55,R,http://mike-rogers.house.gov/rss.xml,6,AL,1704,RepMikeRogersAL,http://mike-rogers.house.gov/,94.84
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000576.json,2,dutch.house.gov,184756771570504,,C.A. Dutch,R000576,Ruppersberger,,2.88,D,http://dutch.house.gov/atom.xml,4,MD,1728,Call_Me_Dutch,http://www.house.gov/ruppersberger,91.77
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000577.json,17,timryan.house.gov,timryan,121560497865,Tim,R000577,Ryan,,2.39,D,http://timryan.house.gov/rss.xml,4,OH,1756,RepTimRyan,http://timryan.house.gov/,92.49
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000578.json,8,reichert.house.gov,repdavereichert,91504302598,Dave,R000578,Reichert,,2.47,R,http://reichert.house.gov/rss.xml,2,WA,1810,davereichert,http://www.house.gov/reichert,89.86
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000005.json,5,,,,Martin,S000005,Sabo,Olav,3.95,D,,28,MN,1007,,,90.48
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000030.json,47,www.lorettasanchez.house.gov,LorettaSanchez,90966961167,Loretta,S000030,Sanchez,,5.35,D,http://lorettasanchez.house.gov/rss.xml,10,CA,1522,lorettasanchez,http://www.lorettasanchez.house.gov/,93.47
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000033.json,1,www.sanders.senate.gov,senatorsanders,9124187907,Bernard,S000033,Sanders,,4.28,I,http://www.sanders.senate.gov/rss/newsroom.xml,16,VT,1010,sensanders,http://www.sanders.senate.gov,94.58
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000097.json,3,,,,H. James,S000097,Saxton,,1.32,R,,24,NJ,1023,,,88.56
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000185.json,3,www.bobbyscott.house.gov,CongressmanBobbyScott,123839200978190,Robert,S000185,Scott,C.,1.98,D,http://www.bobbyscott.house.gov/index.php?format=feed&amp;type=rss,14,VA,1037,repbobbyscott,http://www.house.gov/scott,91.76
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000244.json,5,sensenbrenner.house.gov,RepSensenbrenner,,F.,S000244,Sensenbrenner,James,1.98,R,http://sensenbrenner.house.gov/news/rss.aspx,28,WI,1041,JimPressOffice,http://www.house.gov/sensenbrenner,86.13
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000248.json,16,serrano.house.gov,RepJoseSerrano,273446508512,José,S000248,Serrano,E.,2.39,D,http://serrano.house.gov/rss.xml,18,NY,1042,repjoseserrano,http://serrano.house.gov/,91.90
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000250.json,32,sessions.house.gov,petesessions,367963843082,Pete,S000250,Sessions,,10.87,R,http://sessions.house.gov/?a=RSS.Feed,10,TX,1525,petesessions,http://sessions.house.gov/,92.05
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000275.json,3,,,,John,S000275,Shadegg,,3.31,R,,12,AZ,1043,,,88.63
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000303.json,22,,,,E. Clay,S000303,Shaw,,2.80,R,,26,FL,1047,,,93.81
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000344.json,27,bradsherman.house.gov,63158229861,63158229861,Brad,S000344,Sherman,,1.15,D,http://bradsherman.house.gov/atom.xml,10,CA,1526,BradSherman,http://bradsherman.house.gov/,94.33
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000364.json,19,shimkus.house.gov,repshimkus,123916254317516,John,S000364,Shimkus,,3.29,R,http://shimkus.house.gov/rss.xml,10,IL,1527,RepShimkus,http://shimkus.house.gov/,91.82
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000465.json,4,,,,Ike,S000465,Skelton,,3.62,D,,30,MO,1064,,,85.73
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000480.json,28,www.louise.house.gov,RepLouiseSlaughter,82424647700,Louise,S000480,Slaughter,M.,7.91,D,http://www.louise.house.gov/index.php?format=feed&amp;type=rss,20,NY,1069,louiseslaughter,http://www.louise.house.gov/,93.83
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000510.json,9,adamsmith.house.gov,RepAdamSmith,288586617834523,Adam,S000510,Smith,,3.05,D,http://adamsmith.house.gov/news/rss.aspx,10,WA,1528,Rep_Adam_Smith,http://www.house.gov/adamsmith,91.08
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000522.json,4,chrissmith.house.gov,,,Christopher,S000522,Smith,H.,1.81,R,http://chrissmith.house.gov/News/Rss.aspx,26,NJ,1071,,http://chrissmith.house.gov/,85.23
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000583.json,21,lamarsmith.house.gov,LamarSmithTX21,107736785195,Lamar,S000583,Smith,,3.13,R,http://lamarsmith.house.gov/rss.xml,20,TX,1075,LamarSmithTX21,http://lamarsmith.house.gov/,96.34
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000672.json,2,,,,Vic,S000672,Snyder,,5.11,D,,10,AR,1530,,,90.19
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000749.json,5,,,,John,S000749,Spratt Jr.,M.,1.73,D,,24,SC,1092,,,91.03
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000810.json,13,,,,Pete,S000810,Stark,,10.21,D,,34,CA,1101,petestark,,86.97
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000822.json,6,,,,Cliff,S000822,Stearns,,1.07,R,,18,FL,1103,RepCliffStearns,,88.01
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001004.json,6,,,,Ted,S001004,Strickland,,22.82,D,,10,OH,1118,,,91.25
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001045.json,1,,,,Bart,S001045,Stupak,,7.33,D,,14,MI,1123,,,90.67
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001143.json,3,,,,Mark,S001143,Souder,,3.62,R,,12,IN,1089,,,93.59
http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001144.json,4,,,,Christopher,S001144,Shays,H.,5.35,R,,20,CT,1048,,,76.85
